customer_id,name,email,phone,created_at
917,Karan Jain,customer917@example.com,9970989978,2026-01-31
918,Arjun Mishra,customer918@example.com,9825022076,2026-03-26
919,Pooja Singh,customer919@example.com,9734356903,2026-05-03
920,Sneha Sharma,customer920@example.com,9361639001,2026-02-11
921,Rohan Agarwal,customer921@example.com,9736028462,2026-01-12
922,Rohan Srivastava,customer922@example.com,9650446037,2026-02-11
923,Aditi Verma,customer923@example.com,9160035062,2026-01-11
924,Priya Verma,customer924@example.com,9654738715,2026-02-12
925,Simran Agarwal,customer925@example.com,9784642175,2026-04-14
926,Ananya Gupta,customer926@example.com,9332565413,2026-01-05
927,Simran Mishra,customer927@example.com,9617187507,2026-04-25
928,Karan Tiwari,customer928@example.com,9541057551,2026-02-13
929,Rohan Sinha,customer929@example.com,9725611522,2026-06-03
930,Simran Srivastava,customer930@example.com,9648472597,2026-02-16
931,Rahul Mehta,customer931@example.com,9836147907,2026-03-09
932,Kavya Agarwal,customer932@example.com,9734147620,2026-03-29
933,Karan Jain,customer933@example.com,9513886549,2026-01-18
934,Arjun Sharma,customer934@example.com,9317270101,2026-02-03
935,Nisha Srivastava,customer935@example.com,9550751463,2026-05-14
936,Simran Gupta,customer936@example.com,9290505619,2026-02-08
937,Simran Agarwal,customer937@example.com,9141915191,2026-05-02
938,Nisha Sinha,customer938@example.com,9226182283,2026-05-17
939,Pooja Srivastava,customer939@example.com,9239939527,2026-01-24
940,Riya Tiwari,customer940@example.com,9101288710,2026-06-04
941,Sneha Yadav,customer941@example.com,9551706031,2026-06-23
942,Vivaan Mehta,customer942@example.com,9668886152,2026-04-05
943,Karan Sinha,customer943@example.com,9617676106,2026-04-20
944,Neha Agarwal,customer944@example.com,9963955258,2026-04-08
945,Aditi Gupta,customer945@example.com,9556865760,2026-06-28
946,Priya Mishra,customer946@example.com,9922334721,2026-02-04
947,Aditya Khan,customer947@example.com,9742411514,2026-03-01
948,Sneha Khan,customer948@example.com,9302959775,2026-05-20
949,Aarav Agarwal,customer949@example.com,9661073732,2026-01-02
950,Nisha Sharma,customer950@example.com,9502685267,2026-01-31
951,Aman Mehta,customer951@example.com,9963596758,2026-06-17
952,Sneha Patel,customer952@example.com,9214442861,2026-03-22
953,Sneha Srivastava,customer953@example.com,9728536453,2026-02-09
954,Priya Tiwari,customer954@example.com,9675638242,2026-03-06
955,Aditi Patel,customer955@example.com,9757001875,2026-04-19
956,Meera Sinha,customer956@example.com,9318714407,2026-03-12
957,Riya Sinha,customer957@example.com,9698678367,2026-04-16
958,Rahul Patel,customer958@example.com,9700322425,2026-05-04
959,Pooja Khan,customer959@example.com,9429266242,2026-05-23
960,Neha Sinha,customer960@example.com,9857519068,2026-05-28
961,Rohan Tiwari,customer961@example.com,9807899575,2026-04-12
962,Karan Mishra,customer962@example.com,9940857164,2026-01-31
963,Rahul Gupta,customer963@example.com,9330272673,2026-06-29
964,Meera Sinha,customer964@example.com,9463394867,2026-05-11
965,Simran Mehta,customer965@example.com,9835045478,2026-05-21
966,Vivaan Verma,customer966@example.com,9517796891,2026-06-30
967,Aarav Sinha,customer967@example.com,9197805621,2026-06-12
968,Pooja Agarwal,customer968@example.com,9567482967,2026-02-07
969,Aditya Khan,customer969@example.com,9338123991,2026-01-23
970,Aditya Agarwal,customer970@example.com,9140539484,2026-04-05
971,Meera Agarwal,customer971@example.com,9804562789,2026-04-09
972,Ananya Mehta,customer972@example.com,9741531280,2026-05-14
973,Rahul Srivastava,customer973@example.com,9630824004,2026-01-15
974,Aarav Singh,customer974@example.com,9805324063,2026-04-23
975,Ananya Singh,customer975@example.com,9136087763,2026-05-13
976,Nisha Yadav,customer976@example.com,9849954690,2026-06-03
977,Simran Verma,customer977@example.com,9823728171,2026-03-01
978,Neha Singh,customer978@example.com,9803321425,2026-01-10
979,Rahul Gupta,customer979@example.com,9396284956,2026-01-01
980,Neha Srivastava,customer980@example.com,9524281692,2026-04-13
981,Aditi Singh,customer981@example.com,9655921993,2026-04-14
982,Aditya Gupta,customer982@example.com,9690120616,2026-01-04
983,Riya Agarwal,customer983@example.com,9473764425,2026-03-14
984,Priya Singh,customer984@example.com,9751077748,2026-03-30
985,Kavya Jain,customer985@example.com,9717301394,2026-02-19
986,Priya Verma,customer986@example.com,9537157475,2026-01-02
987,Arjun Yadav,customer987@example.com,9177723844,2026-05-10
988,Ananya Patel,customer988@example.com,9225637455,2026-05-09
989,Priya Yadav,customer989@example.com,9973110318,2026-05-12
990,Priya Mehta,customer990@example.com,9575419205,2026-05-28
991,Aditi Mishra,customer991@example.com,9926745981,2026-04-07
992,Isha Sinha,customer992@example.com,9592684748,2026-03-04
993,Kavya Agarwal,customer993@example.com,9129367590,2026-06-24
994,Arjun Khan,customer994@example.com,9172535838,2026-05-04
995,Karan Srivastava,customer995@example.com,9852882107,2026-04-08
996,Isha Jain,customer996@example.com,9479134231,2026-02-28
997,Riya Sharma,customer997@example.com,9852498189,2026-05-13
998,Karan Khan,customer998@example.com,9199868119,2026-03-09
999,Isha Gupta,customer999@example.com,9695445137,2026-04-13
1000,Pooja Patel,customer1000@example.com,9479608458,2026-02-15
